DateRep,CountryExp,NewConfCases,NewDeaths
3/18/2020,Equatorial_Guinea,0,0
3/17/2020,Equatorial_Guinea,0,0
3/16/2020,Equatorial_Guinea,0,0
3/15/2020,Equatorial_Guinea,1,0
3/19/2020,Estonia,33,0
3/18/2020,Estonia,20,0
3/17/2020,Estonia,34,0
3/16/2020,Estonia,56,0
3/15/2020,Estonia,36,0
3/14/2020,Estonia,52,0
3/13/2020,Estonia,11,0
3/12/2020,Estonia,3,0
3/11/2020,Estonia,3,0
3/7/2020,Estonia,5,0
3/6/2020,Estonia,3,0
3/4/2020,Estonia,1,0
3/2/2020,Estonia,0,0
3/1/2020,Estonia,0,0
2/29/2020,Estonia,0,0
2/28/2020,Estonia,1,0
2/27/2020,Estonia,0,0
2/26/2020,Estonia,0,0
2/25/2020,Estonia,0,0
2/24/2020,Estonia,0,0
2/23/2020,Estonia,0,0
2/22/2020,Estonia,0,0
2/21/2020,Estonia,0,0
2/20/2020,Estonia,0,0
2/19/2020,Estonia,0,0
2/18/2020,Estonia,0,0
2/17/2020,Estonia,0,0
2/16/2020,Estonia,0,0
2/15/2020,Estonia,0,0
2/14/2020,Estonia,0,0
2/13/2020,Estonia,0,0
2/12/2020,Estonia,0,0
2/11/2020,Estonia,0,0
2/10/2020,Estonia,0,0
2/9/2020,Estonia,0,0
2/8/2020,Estonia,0,0
2/7/2020,Estonia,0,0
2/6/2020,Estonia,0,0
2/5/2020,Estonia,0,0
2/4/2020,Estonia,0,0
2/3/2020,Estonia,0,0
2/2/2020,Estonia,0,0
2/1/2020,Estonia,0,0
1/31/2020,Estonia,0,0
1/30/2020,Estonia,0,0
1/29/2020,Estonia,0,0
1/28/2020,Estonia,0,0
1/27/2020,Estonia,0,0
1/26/2020,Estonia,0,0
1/25/2020,Estonia,0,0
1/24/2020,Estonia,0,0
1/23/2020,Estonia,0,0
1/22/2020,Estonia,0,0
1/21/2020,Estonia,0,0
1/20/2020,Estonia,0,0
1/19/2020,Estonia,0,0
1/18/2020,Estonia,0,0
1/17/2020,Estonia,0,0
1/16/2020,Estonia,0,0
1/15/2020,Estonia,0,0
1/14/2020,Estonia,0,0
1/13/2020,Estonia,0,0
1/12/2020,Estonia,0,0
1/11/2020,Estonia,0,0
1/10/2020,Estonia,0,0
1/9/2020,Estonia,0,0
1/8/2020,Estonia,0,0
1/7/2020,Estonia,0,0
1/6/2020,Estonia,0,0
1/5/2020,Estonia,0,0
1/4/2020,Estonia,0,0
1/3/2020,Estonia,0,0
1/2/2020,Estonia,0,0
1/1/2020,Estonia,0,0
12/31/2019,Estonia,0,0
3/19/2020,Eswatini,0,0
3/18/2020,Eswatini,0,0
3/17/2020,Eswatini,0,0
3/16/2020,Eswatini,0,0
3/15/2020,Eswatini,1,0
3/19/2020,Ethiopia,1,0
3/18/2020,Ethiopia,0,0
3/17/2020,Ethiopia,1,0
3/16/2020,Ethiopia,3,0
3/15/2020,Ethiopia,0,0
3/14/2020,Ethiopia,1,0
3/19/2020,Finland,50,0
3/18/2020,Finland,47,0
3/17/2020,Finland,5,0
3/16/2020,Finland,57,0
3/15/2020,Finland,55,0
3/13/2020,Finland,96,0
3/12/2020,Finland,19,0
3/10/2020,Finland,10,0
3/9/2020,Finland,11,0
3/7/2020,Finland,7,0
3/6/2020,Finland,5,0
3/4/2020,Finland,1,0
3/2/2020,Finland,3,0
3/1/2020,Finland,0,0
2/29/2020,Finland,1,0
2/28/2020,Finland,0,0
2/27/2020,Finland,1,0
2/26/2020,Finland,0,0
2/25/2020,Finland,0,0
2/24/2020,Finland,0,0
2/23/2020,Finland,0,0
2/22/2020,Finland,0,0
2/21/2020,Finland,0,0
2/20/2020,Finland,0,0
2/19/2020,Finland,0,0
2/18/2020,Finland,0,0
2/17/2020,Finland,0,0
2/16/2020,Finland,0,0
2/15/2020,Finland,0,0
2/14/2020,Finland,0,0
2/13/2020,Finland,0,0
2/12/2020,Finland,0,0
2/11/2020,Finland,0,0
2/10/2020,Finland,0,0
2/9/2020,Finland,0,0
2/8/2020,Finland,0,0
2/7/2020,Finland,0,0
2/6/2020,Finland,0,0
2/5/2020,Finland,0,0
2/4/2020,Finland,0,0
2/3/2020,Finland,0,0
2/2/2020,Finland,0,0
2/1/2020,Finland,0,0
1/31/2020,Finland,0,0
1/30/2020,Finland,1,0
1/29/2020,Finland,0,0
1/28/2020,Finland,0,0
1/27/2020,Finland,0,0
1/26/2020,Finland,0,0
1/25/2020,Finland,0,0
1/24/2020,Finland,0,0
1/23/2020,Finland,0,0
1/22/2020,Finland,0,0
1/21/2020,Finland,0,0
1/20/2020,Finland,0,0
1/19/2020,Finland,0,0
1/18/2020,Finland,0,0
1/17/2020,Finland,0,0
1/16/2020,Finland,0,0
1/15/2020,Finland,0,0
1/14/2020,Finland,0,0
1/13/2020,Finland,0,0
1/12/2020,Finland,0,0
1/11/2020,Finland,0,0
1/10/2020,Finland,0,0
1/9/2020,Finland,0,0
1/8/2020,Finland,0,0
1/7/2020,Finland,0,0
1/6/2020,Finland,0,0
1/5/2020,Finland,0,0
1/4/2020,Finland,0,0
1/3/2020,Finland,0,0
1/2/2020,Finland,0,0
1/1/2020,Finland,0,0
12/31/2019,Finland,0,0
3/19/2020,France,1404,69
3/18/2020,France,1097,27
3/17/2020,France,1210,21
3/16/2020,France,924,36
3/15/2020,France,838,12
3/14/2020,France,785,18
3/13/2020,France,595,13
3/12/2020,France,497,15
3/11/2020,France,372,3
3/10/2020,France,286,11
3/9/2020,France,410,9
3/8/2020,France,103,1
3/7/2020,France,190,2
3/6/2020,France,138,3
3/5/2020,France,73,0
3/4/2020,France,34,1
3/3/2020,France,48,1
3/2/2020,France,30,0
3/1/2020,France,43,0
2/29/2020,France,19,0
2/28/2020,France,21,0
2/27/2020,France,3,1
2/26/2020,France,2,0
2/25/2020,France,0,0
2/24/2020,France,0,0
2/23/2020,France,0,0
2/22/2020,France,0,0
2/21/2020,France,0,0
2/20/2020,France,0,0
2/19/2020,France,0,0
2/18/2020,France,0,0
2/17/2020,France,1,0
2/16/2020,France,0,0
2/15/2020,France,0,1
2/14/2020,France,0,0
2/13/2020,France,0,0
2/12/2020,France,0,0
2/11/2020,France,0,0
2/10/2020,France,0,0
2/9/2020,France,0,0
2/8/2020,France,5,0
2/7/2020,France,0,0
2/6/2020,France,0,0
2/5/2020,France,0,0
2/4/2020,France,0,0
2/3/2020,France,0,0
2/2/2020,France,0,0
2/1/2020,France,0,0
1/31/2020,France,1,0
1/30/2020,France,1,0
1/29/2020,France,1,0
1/28/2020,France,0,0
1/27/2020,France,0,0
1/26/2020,France,0,0
1/25/2020,France,3,0
1/24/2020,France,0,0
1/23/2020,France,0,0
1/22/2020,France,0,0
1/21/2020,France,0,0
1/20/2020,France,0,0
1/19/2020,France,0,0
1/18/2020,France,0,0
1/17/2020,France,0,0
1/16/2020,France,0,0
1/15/2020,France,0,0
1/14/2020,France,0,0
1/13/2020,France,0,0
1/12/2020,France,0,0
1/11/2020,France,0,0
1/10/2020,France,0,0
1/9/2020,France,0,0
1/8/2020,France,0,0
1/7/2020,France,0,0
1/6/2020,France,0,0
1/5/2020,France,0,0
1/4/2020,France,0,0
1/3/2020,France,0,0
1/2/2020,France,0,0
1/1/2020,France,0,0
12/31/2019,France,0,0
3/19/2020,French_Polynesia,3,0
3/19/2020,Gabon,2,0
3/18/2020,Gabon,0,0
3/17/2020,Gabon,0,0
3/16/2020,Gabon,0,0
3/15/2020,Gabon,0,0
3/13/2020,Gabon,1,0
3/19/2020,Gambia,0,0
3/18/2020,Gambia,1,0
3/19/2020,Georgia,0,0
3/18/2020,Georgia,1,0
3/17/2020,Georgia,3,0
3/16/2020,Georgia,0,0
3/15/2020,Georgia,0,0
3/14/2020,Georgia,5,0
3/13/2020,Georgia,1,0
3/12/2020,Georgia,1,0
3/11/2020,Georgia,8,0
3/10/2020,Georgia,2,0
3/9/2020,Georgia,1,0
3/8/2020,Georgia,3,0
3/6/2020,Georgia,6,0
3/5/2020,Georgia,0,0
3/2/2020,Georgia,0,0
3/1/2020,Georgia,1,0
2/29/2020,Georgia,1,0
2/28/2020,Georgia,0,0
2/27/2020,Georgia,1,0
2/26/2020,Georgia,0,0
2/25/2020,Georgia,0,0
2/24/2020,Georgia,0,0
2/23/2020,Georgia,0,0
2/22/2020,Georgia,0,0
2/21/2020,Georgia,0,0
2/20/2020,Georgia,0,0
2/19/2020,Georgia,0,0
2/18/2020,Georgia,0,0
2/17/2020,Georgia,0,0
2/16/2020,Georgia,0,0
2/15/2020,Georgia,0,0
2/14/2020,Georgia,0,0
2/13/2020,Georgia,0,0
2/12/2020,Georgia,0,0
2/11/2020,Georgia,0,0
2/10/2020,Georgia,0,0
2/9/2020,Georgia,0,0
2/8/2020,Georgia,0,0
2/7/2020,Georgia,0,0
2/6/2020,Georgia,0,0
2/5/2020,Georgia,0,0
2/4/2020,Georgia,0,0
2/3/2020,Georgia,0,0
2/2/2020,Georgia,0,0
2/1/2020,Georgia,0,0
1/31/2020,Georgia,0,0
1/30/2020,Georgia,0,0
1/29/2020,Georgia,0,0
1/28/2020,Georgia,0,0
1/27/2020,Georgia,0,0
1/26/2020,Georgia,0,0
1/25/2020,Georgia,0,0
1/24/2020,Georgia,0,0
1/23/2020,Georgia,0,0
1/22/2020,Georgia,0,0
1/21/2020,Georgia,0,0
1/20/2020,Georgia,0,0
1/19/2020,Georgia,0,0
1/18/2020,Georgia,0,0
1/17/2020,Georgia,0,0
1/16/2020,Georgia,0,0
1/15/2020,Georgia,0,0
1/14/2020,Georgia,0,0
1/13/2020,Georgia,0,0
1/12/2020,Georgia,0,0
1/11/2020,Georgia,0,0
1/10/2020,Georgia,0,0
1/9/2020,Georgia,0,0
1/8/2020,Georgia,0,0
1/7/2020,Georgia,0,0
1/6/2020,Georgia,0,0
1/5/2020,Georgia,0,0
1/4/2020,Georgia,0,0
1/3/2020,Georgia,0,0
1/2/2020,Georgia,0,0
1/1/2020,Georgia,0,0
12/31/2019,Georgia,0,0
3/19/2020,Germany,1042,0
3/18/2020,Germany,1144,0
3/17/2020,Germany,1174,1
3/16/2020,Germany,1043,4
3/15/2020,Germany,733,3
3/14/2020,Germany,693,0
3/13/2020,Germany,802,2
3/12/2020,Germany,271,1
3/11/2020,Germany,157,0
3/10/2020,Germany,237,2
3/9/2020,Germany,55,0
3/8/2020,Germany,163,0
3/7/2020,Germany,284,0
3/6/2020,Germany,138,0
3/5/2020,Germany,66,0
3/4/2020,Germany,39,0
3/3/2020,Germany,28,0
3/2/2020,Germany,18,0
3/1/2020,Germany,54,0
2/29/2020,Germany,10,0
2/28/2020,Germany,26,0
2/27/2020,Germany,4,0
2/26/2020,Germany,2,0
2/25/2020,Germany,0,0
2/24/2020,Germany,0,0
2/23/2020,Germany,0,0
2/22/2020,Germany,0,0
2/21/2020,Germany,0,0
2/20/2020,Germany,0,0
2/19/2020,Germany,0,0
2/18/2020,Germany,0,0
2/17/2020,Germany,0,0
2/16/2020,Germany,0,0
2/15/2020,Germany,0,0
2/14/2020,Germany,0,0
2/13/2020,Germany,0,0
2/12/2020,Germany,2,0
2/11/2020,Germany,0,0
2/10/2020,Germany,0,0
2/9/2020,Germany,0,0
2/8/2020,Germany,1,0
2/7/2020,Germany,1,0
2/6/2020,Germany,0,0
2/5/2020,Germany,0,0
2/4/2020,Germany,2,0
2/3/2020,Germany,1,0
2/2/2020,Germany,1,0
2/1/2020,Germany,2,0
1/31/2020,Germany,1,0
1/30/2020,Germany,0,0
1/29/2020,Germany,3,0
1/28/2020,Germany,1,0
1/27/2020,Germany,0,0
1/26/2020,Germany,0,0
1/25/2020,Germany,0,0
1/24/2020,Germany,0,0
1/23/2020,Germany,0,0
1/22/2020,Germany,0,0
1/21/2020,Germany,0,0
1/20/2020,Germany,0,0
1/19/2020,Germany,0,0
1/18/2020,Germany,0,0
1/17/2020,Germany,0,0
1/16/2020,Germany,0,0
1/15/2020,Germany,0,0
1/14/2020,Germany,0,0
1/13/2020,Germany,0,0
1/12/2020,Germany,0,0
1/11/2020,Germany,0,0
1/10/2020,Germany,0,0
1/9/2020,Germany,0,0
1/8/2020,Germany,0,0
1/7/2020,Germany,0,0
1/6/2020,Germany,0,0
1/5/2020,Germany,0,0
1/4/2020,Germany,0,0
1/3/2020,Germany,0,0
1/2/2020,Germany,0,0
1/1/2020,Germany,0,0
12/31/2019,Germany,0,0
3/19/2020,Ghana,1,0
3/18/2020,Ghana,0,0
3/17/2020,Ghana,4,0
3/16/2020,Ghana,0,0
3/15/2020,Ghana,0,0
3/13/2020,Ghana,2,0
3/19/2020,Greece,31,0
3/18/2020,Greece,35,1
3/17/2020,Greece,21,0
3/16/2020,Greece,103,1
3/15/2020,Greece,38,2
3/14/2020,Greece,57,0
3/13/2020,Greece,34,0
3/12/2020,Greece,9,1
3/11/2020,Greece,6,0
3/10/2020,Greece,11,0
3/9/2020,Greece,7,0
3/8/2020,Greece,21,0
3/7/2020,Greece,13,0
3/6/2020,Greece,22,0
3/5/2020,Greece,3,0
3/2/2020,Greece,0,0
3/1/2020,Greece,3,0
2/29/2020,Greece,1,0
2/28/2020,Greece,2,0
2/27/2020,Greece,1,0
2/26/2020,Greece,0,0
2/25/2020,Greece,0,0
2/24/2020,Greece,0,0
2/23/2020,Greece,0,0
2/22/2020,Greece,0,0
2/21/2020,Greece,0,0
2/20/2020,Greece,0,0
2/19/2020,Greece,0,0
2/18/2020,Greece,0,0
2/17/2020,Greece,0,0
2/16/2020,Greece,0,0
2/15/2020,Greece,0,0
2/14/2020,Greece,0,0
2/13/2020,Greece,0,0
2/12/2020,Greece,0,0
2/11/2020,Greece,0,0
2/10/2020,Greece,0,0
2/9/2020,Greece,0,0
2/8/2020,Greece,0,0
2/7/2020,Greece,0,0
2/6/2020,Greece,0,0
2/5/2020,Greece,0,0
2/4/2020,Greece,0,0
2/3/2020,Greece,0,0
2/2/2020,Greece,0,0
2/1/2020,Greece,0,0
1/31/2020,Greece,0,0
1/30/2020,Greece,0,0
1/29/2020,Greece,0,0
1/28/2020,Greece,0,0
1/27/2020,Greece,0,0
1/26/2020,Greece,0,0
1/25/2020,Greece,0,0
1/24/2020,Greece,0,0
1/23/2020,Greece,0,0
1/22/2020,Greece,0,0
1/21/2020,Greece,0,0
1/20/2020,Greece,0,0
1/19/2020,Greece,0,0
1/18/2020,Greece,0,0
1/17/2020,Greece,0,0
1/16/2020,Greece,0,0
1/15/2020,Greece,0,0
1/14/2020,Greece,0,0
1/13/2020,Greece,0,0
1/12/2020,Greece,0,0
1/11/2020,Greece,0,0
1/10/2020,Greece,0,0
1/9/2020,Greece,0,0
1/8/2020,Greece,0,0
1/7/2020,Greece,0,0
1/6/2020,Greece,0,0
1/5/2020,Greece,0,0
1/4/2020,Greece,0,0
1/3/2020,Greece,0,0
1/2/2020,Greece,0,0
1/1/2020,Greece,0,0
12/31/2019,Greece,0,0
3/19/2020,Guam,3,0
3/19/2020,Guatemala,2,0
3/18/2020,Guatemala,0,0
3/17/2020,Guatemala,5,0
3/16/2020,Guatemala,0,1
3/15/2020,Guatemala,1,0
3/19/2020,Guinea,0,0
3/18/2020,Guinea,0,0
3/17/2020,Guinea,0,0
3/15/2020,Guinea,0,0
3/14/2020,Guinea,1,0
3/19/2020,Guyana,1,0
3/18/2020,Guyana,0,0
3/17/2020,Guyana,0,0
3/16/2020,Guyana,3,0
3/13/2020,Guyana,1,1
3/19/2020,Holy_See,0,0
3/18/2020,Holy_See,0,0
3/17/2020,Holy_See,0,0
3/16/2020,Holy_See,0,0
3/7/2020,Holy_See,1,0
3/19/2020,Honduras,3,0
3/18/2020,Honduras,1,0
3/17/2020,Honduras,2,0
3/16/2020,Honduras,3,0
3/14/2020,Honduras,1,0
3/12/2020,Honduras,2,0
3/19/2020,Hungary,23,0
3/18/2020,Hungary,0,0
3/17/2020,Hungary,11,0
3/16/2020,Hungary,8,1
3/15/2020,Hungary,6,0
3/14/2020,Hungary,9,0
3/13/2020,Hungary,3,0
3/12/2020,Hungary,1,0
3/11/2020,Hungary,3,0
3/10/2020,Hungary,1,0
3/9/2020,Hungary,1,0
3/8/2020,Hungary,3,0
3/7/2020,Hungary,2,0
3/5/2020,Hungary,2,0
3/19/2020,Iceland,3,0
3/18/2020,Iceland,48,0
3/17/2020,Iceland,21,0
3/16/2020,Iceland,40,0
3/15/2020,Iceland,21,0
3/14/2020,Iceland,0,0
3/13/2020,Iceland,32,0
3/12/2020,Iceland,15,0
3/11/2020,Iceland,5,0
3/10/2020,Iceland,10,0
3/9/2020,Iceland,2,0
3/8/2020,Iceland,10,0
3/7/2020,Iceland,8,0
3/6/2020,Iceland,9,0
3/5/2020,Iceland,10,0
3/4/2020,Iceland,10,0
3/3/2020,Iceland,3,0
3/2/2020,Iceland,2,0
3/1/2020,Iceland,0,0
2/29/2020,Iceland,1,0
2/28/2020,Iceland,0,0
2/27/2020,Iceland,0,0
2/26/2020,Iceland,0,0
2/25/2020,Iceland,0,0
2/24/2020,Iceland,0,0
2/23/2020,Iceland,0,0
2/22/2020,Iceland,0,0
2/21/2020,Iceland,0,0
2/20/2020,Iceland,0,0
2/19/2020,Iceland,0,0
2/18/2020,Iceland,0,0
2/17/2020,Iceland,0,0
2/16/2020,Iceland,0,0
2/15/2020,Iceland,0,0
2/14/2020,Iceland,0,0
2/13/2020,Iceland,0,0
2/12/2020,Iceland,0,0
2/11/2020,Iceland,0,0
2/10/2020,Iceland,0,0
2/9/2020,Iceland,0,0
2/8/2020,Iceland,0,0
2/7/2020,Iceland,0,0
2/6/2020,Iceland,0,0
2/5/2020,Iceland,0,0
2/4/2020,Iceland,0,0
2/3/2020,Iceland,0,0
2/2/2020,Iceland,0,0
2/1/2020,Iceland,0,0
1/31/2020,Iceland,0,0
1/30/2020,Iceland,0,0
1/29/2020,Iceland,0,0
1/28/2020,Iceland,0,0
1/27/2020,Iceland,0,0
1/26/2020,Iceland,0,0
1/25/2020,Iceland,0,0
1/24/2020,Iceland,0,0
1/23/2020,Iceland,0,0
1/22/2020,Iceland,0,0
1/21/2020,Iceland,0,0
1/20/2020,Iceland,0,0
1/19/2020,Iceland,0,0
1/18/2020,Iceland,0,0
1/17/2020,Iceland,0,0
1/16/2020,Iceland,0,0
1/15/2020,Iceland,0,0
1/14/2020,Iceland,0,0
1/13/2020,Iceland,0,0
1/12/2020,Iceland,0,0
1/11/2020,Iceland,0,0
1/10/2020,Iceland,0,0
1/9/2020,Iceland,0,0
1/8/2020,Iceland,0,0
1/7/2020,Iceland,0,0
1/6/2020,Iceland,0,0
1/5/2020,Iceland,0,0
1/4/2020,Iceland,0,0
1/3/2020,Iceland,0,0
1/2/2020,Iceland,0,0
1/1/2020,Iceland,0,0
12/31/2019,Iceland,0,0
3/19/2020,India,28,0
3/18/2020,India,12,0
3/17/2020,India,32,1
3/16/2020,India,3,0
3/15/2020,India,7,0
3/14/2020,India,8,1
3/13/2020,India,2,1
3/12/2020,India,23,0
3/11/2020,India,6,0
3/10/2020,India,10,0
3/8/2020,India,3,0
3/7/2020,India,2,0
3/6/2020,India,1,0
3/5/2020,India,22,0
3/4/2020,India,1,0
3/3/2020,India,2,0
3/2/2020,India,0,0
3/1/2020,India,0,0
2/29/2020,India,0,0
2/28/2020,India,0,0
2/27/2020,India,0,0
2/26/2020,India,0,0
2/25/2020,India,0,0
2/24/2020,India,0,0
2/23/2020,India,0,0
2/22/2020,India,0,0
2/21/2020,India,0,0
2/20/2020,India,0,0
2/19/2020,India,0,0
2/18/2020,India,0,0
2/17/2020,India,0,0
2/16/2020,India,0,0
2/15/2020,India,0,0
2/14/2020,India,0,0
2/13/2020,India,0,0
2/12/2020,India,0,0
2/11/2020,India,0,0
2/10/2020,India,0,0
2/9/2020,India,0,0
2/8/2020,India,0,0
2/7/2020,India,0,0
2/6/2020,India,0,0
2/5/2020,India,0,0
2/4/2020,India,1,0
2/3/2020,India,0,0
2/2/2020,India,1,0
2/1/2020,India,0,0
1/31/2020,India,0,0
1/30/2020,India,1,0
1/29/2020,India,0,0
1/28/2020,India,0,0
1/27/2020,India,0,0
1/26/2020,India,0,0
1/25/2020,India,0,0
1/24/2020,India,0,0
1/23/2020,India,0,0
1/22/2020,India,0,0
1/21/2020,India,0,0
1/20/2020,India,0,0
1/19/2020,India,0,0
1/18/2020,India,0,0
1/17/2020,India,0,0
1/16/2020,India,0,0
1/15/2020,India,0,0
1/14/2020,India,0,0
1/13/2020,India,0,0
1/12/2020,India,0,0
1/11/2020,India,0,0
1/10/2020,India,0,0
1/9/2020,India,0,0
1/8/2020,India,0,0
1/7/2020,India,0,0
1/6/2020,India,0,0
1/5/2020,India,0,0
1/4/2020,India,0,0
1/3/2020,India,0,0
1/2/2020,India,0,0
1/1/2020,India,0,0
12/31/2019,India,0,0
3/19/2020,Indonesia,0,0
3/18/2020,Indonesia,38,0
3/17/2020,Indonesia,17,0
3/16/2020,Indonesia,21,1
3/15/2020,Indonesia,27,0
3/14/2020,Indonesia,35,3
3/12/2020,Indonesia,15,1
3/11/2020,Indonesia,13,0
3/9/2020,Indonesia,2,0
3/7/2020,Indonesia,2,0
3/2/2020,Indonesia,2,0
3/1/2020,Indonesia,0,0
2/29/2020,Indonesia,0,0
2/28/2020,Indonesia,0,0
2/27/2020,Indonesia,0,0
2/26/2020,Indonesia,0,0
2/25/2020,Indonesia,0,0
2/24/2020,Indonesia,0,0
2/23/2020,Indonesia,0,0
2/22/2020,Indonesia,0,0
2/21/2020,Indonesia,0,0
2/20/2020,Indonesia,0,0
2/19/2020,Indonesia,0,0
2/18/2020,Indonesia,0,0
2/17/2020,Indonesia,0,0
2/16/2020,Indonesia,0,0
2/15/2020,Indonesia,0,0
2/14/2020,Indonesia,0,0
2/13/2020,Indonesia,0,0
2/12/2020,Indonesia,0,0
2/11/2020,Indonesia,0,0
2/10/2020,Indonesia,0,0
2/9/2020,Indonesia,0,0
2/8/2020,Indonesia,0,0
2/7/2020,Indonesia,0,0
2/6/2020,Indonesia,0,0
2/5/2020,Indonesia,0,0
2/4/2020,Indonesia,0,0
2/3/2020,Indonesia,0,0
2/2/2020,Indonesia,0,0
2/1/2020,Indonesia,0,0
1/31/2020,Indonesia,0,0
1/30/2020,Indonesia,0,0
1/29/2020,Indonesia,0,0
1/28/2020,Indonesia,0,0
1/27/2020,Indonesia,0,0
1/26/2020,Indonesia,0,0
1/25/2020,Indonesia,0,0
1/24/2020,Indonesia,0,0
1/23/2020,Indonesia,0,0
1/22/2020,Indonesia,0,0
1/21/2020,Indonesia,0,0
1/20/2020,Indonesia,0,0
1/19/2020,Indonesia,0,0
1/18/2020,Indonesia,0,0
1/17/2020,Indonesia,0,0
1/16/2020,Indonesia,0,0
1/15/2020,Indonesia,0,0
1/14/2020,Indonesia,0,0
1/13/2020,Indonesia,0,0
1/12/2020,Indonesia,0,0
1/11/2020,Indonesia,0,0
1/10/2020,Indonesia,0,0
1/9/2020,Indonesia,0,0
1/8/2020,Indonesia,0,0
1/7/2020,Indonesia,0,0
1/6/2020,Indonesia,0,0
1/5/2020,Indonesia,0,0
1/4/2020,Indonesia,0,0
1/3/2020,Indonesia,0,0
1/2/2020,Indonesia,0,0
1/1/2020,Indonesia,0,0
12/31/2019,Indonesia,0,0
3/19/2020,Iran,1192,147
3/18/2020,Iran,1178,135
3/17/2020,Iran,1053,129
3/16/2020,Iran,1209,113
3/15/2020,Iran,1365,97
3/14/2020,Iran,1289,85
3/13/2020,Iran,1075,75
3/12/2020,Iran,958,63
3/11/2020,Iran,881,54
3/10/2020,Iran,595,43
3/9/2020,Iran,743,49
3/8/2020,Iran,1076,21
3/7/2020,Iran,1234,17
3/6/2020,Iran,591,15
3/5/2020,Iran,586,15
3/4/2020,Iran,835,11
3/3/2020,Iran,523,12
3/2/2020,Iran,385,11
3/1/2020,Iran,205,9
2/29/2020,Iran,143,8
2/28/2020,Iran,106,7
2/27/2020,Iran,44,4
2/26/2020,Iran,34,3
2/25/2020,Iran,18,4
2/24/2020,Iran,15,3
2/23/2020,Iran,10,1
2/22/2020,Iran,13,2
2/21/2020,Iran,3,0
2/20/2020,Iran,2,2
2/19/2020,Iran,0,0
2/18/2020,Iran,0,0
2/17/2020,Iran,0,0
2/16/2020,Iran,0,0
2/15/2020,Iran,0,0
2/14/2020,Iran,0,0
2/13/2020,Iran,0,0
2/12/2020,Iran,0,0
2/11/2020,Iran,0,0
2/10/2020,Iran,0,0
2/9/2020,Iran,0,0
2/8/2020,Iran,0,0
2/7/2020,Iran,0,0
2/6/2020,Iran,0,0
2/5/2020,Iran,0,0
2/4/2020,Iran,0,0
2/3/2020,Iran,0,0
2/2/2020,Iran,0,0
2/1/2020,Iran,0,0
1/31/2020,Iran,0,0
1/30/2020,Iran,0,0
1/29/2020,Iran,0,0
1/28/2020,Iran,0,0
1/27/2020,Iran,0,0
1/26/2020,Iran,0,0
1/25/2020,Iran,0,0
1/24/2020,Iran,0,0
1/23/2020,Iran,0,0
1/22/2020,Iran,0,0
1/21/2020,Iran,0,0
1/20/2020,Iran,0,0
1/19/2020,Iran,0,0
1/18/2020,Iran,0,0
1/17/2020,Iran,0,0
1/16/2020,Iran,0,0
1/15/2020,Iran,0,0
1/14/2020,Iran,0,0
1/13/2020,Iran,0,0
1/12/2020,Iran,0,0
1/11/2020,Iran,0,0
1/10/2020,Iran,0,0
1/9/2020,Iran,0,0
1/8/2020,Iran,0,0
1/7/2020,Iran,0,0
1/6/2020,Iran,0,0
1/5/2020,Iran,0,0
1/4/2020,Iran,0,0
1/3/2020,Iran,0,0
1/2/2020,Iran,0,0
1/1/2020,Iran,0,0
12/31/2019,Iran,0,0
3/19/2020,Iraq,10,1
3/18/2020,Iraq,30,2
3/17/2020,Iraq,0,0
3/16/2020,Iraq,39,0
3/15/2020,Iraq,0,0
3/14/2020,Iraq,11,1
3/13/2020,Iraq,4,0
3/12/2020,Iraq,9,2
3/11/2020,Iraq,0,0
3/9/2020,Iraq,7,4
3/8/2020,Iraq,16,0
3/6/2020,Iraq,7,2
3/5/2020,Iraq,5,0
3/4/2020,Iraq,5,0
3/3/2020,Iraq,2,0
3/2/2020,Iraq,6,0
3/1/2020,Iraq,6,0
2/29/2020,Iraq,1,0
2/28/2020,Iraq,1,0
2/27/2020,Iraq,0,0
2/26/2020,Iraq,4,0
2/25/2020,Iraq,1,0
2/24/2020,Iraq,0,0
2/23/2020,Iraq,0,0
2/22/2020,Iraq,0,0
2/21/2020,Iraq,0,0
2/20/2020,Iraq,0,0
2/19/2020,Iraq,0,0
2/18/2020,Iraq,0,0
2/17/2020,Iraq,0,0
2/16/2020,Iraq,0,0
2/15/2020,Iraq,0,0
2/14/2020,Iraq,0,0
2/13/2020,Iraq,0,0
2/12/2020,Iraq,0,0
2/11/2020,Iraq,0,0
2/10/2020,Iraq,0,0
2/9/2020,Iraq,0,0
2/8/2020,Iraq,0,0
2/7/2020,Iraq,0,0
2/6/2020,Iraq,0,0
2/5/2020,Iraq,0,0
2/4/2020,Iraq,0,0
2/3/2020,Iraq,0,0
2/2/2020,Iraq,0,0
2/1/2020,Iraq,0,0
1/31/2020,Iraq,0,0
1/30/2020,Iraq,0,0
1/29/2020,Iraq,0,0
1/28/2020,Iraq,0,0
1/27/2020,Iraq,0,0
1/26/2020,Iraq,0,0
1/25/2020,Iraq,0,0
1/24/2020,Iraq,0,0
1/23/2020,Iraq,0,0
1/22/2020,Iraq,0,0
1/21/2020,Iraq,0,0
1/20/2020,Iraq,0,0
1/19/2020,Iraq,0,0
1/18/2020,Iraq,0,0
1/17/2020,Iraq,0,0
1/16/2020,Iraq,0,0
1/15/2020,Iraq,0,0
1/14/2020,Iraq,0,0
1/13/2020,Iraq,0,0
